Date,Open,High,Low,Close,Adj Close,Volume
2020-02-07,86.300003,87.739998,86.220001,87.449997,71.013657,4654600
2020-02-10,87.339996,88.769997,86.910004,88.750000,72.069328,6392400
2020-02-11,88.750000,90.169998,88.360001,89.440002,72.629623,4975000
2020-02-12,89.000000,89.300003,87.370003,87.900002,71.379074,4086100
2020-02-13,88.839996,89.730003,87.540001,88.820000,72.126167,4322800
2020-02-14,88.879997,89.230003,88.010002,88.500000,71.866310,3348600
2020-02-18,88.290001,88.389999,87.050003,87.440002,71.005539,3606200
2020-02-19,87.809998,87.970001,86.879997,87.879997,71.362831,4372000
2020-02-20,87.500000,87.769997,86.139999,87.440002,71.005539,3076400
2020-02-21,86.860001,89.699997,86.680000,89.639999,72.792038,6314300
2020-02-24,88.220001,88.550003,85.379997,85.570000,69.487000,6497400
2020-02-25,85.930000,87.150002,84.129997,85.000000,69.024139,6125500
2020-02-26,85.000000,86.620003,84.809998,86.250000,70.039200,7929700
2020-02-27,84.860001,87.449997,83.070000,83.070000,67.456871,8930500
2020-02-28,81.000000,81.970001,77.730003,81.870003,66.482437,13650600
2020-03-02,81.610001,85.040001,80.809998,84.970001,68.999771,6916400
2020-03-03,84.879997,86.949997,82.650002,83.500000,67.806076,6034700
2020-03-04,84.339996,88.779999,84.150002,88.739998,72.061188,5675300
2020-03-05,86.680000,89.180000,86.500000,87.860001,71.346596,6587500
2020-03-06,84.570000,87.559998,83.739998,87.269997,70.867485,6596900
2020-03-09,82.169998,84.820000,79.320000,81.629997,66.287537,10717700
2020-03-10,83.279999,84.970001,80.879997,84.730003,68.804886,7496100
2020-03-11,82.040001,82.699997,79.089996,79.839996,64.833984,7083200
2020-03-12,73.540001,76.830002,70.269997,72.250000,58.670509,11487200
2020-03-13,75.120003,79.790001,72.349998,79.500000,64.557869,11013100
2020-03-16,70.760002,74.660004,68.410004,69.599998,56.518581,10163400
2020-03-17,71.669998,75.129997,70.599998,73.989998,60.083481,11051400
2020-03-18,70.269997,73.480003,59.830002,64.910004,52.710079,14720100
2020-03-19,64.260002,67.220001,61.009998,66.430000,53.944389,9453600
2020-03-20,64.900002,65.260002,60.290001,61.090000,50.497437,12175000
2020-03-23,58.959999,60.580002,56.009998,59.980000,49.579895,14031200
2020-03-24,60.950001,66.110001,60.779999,63.599998,52.572216,9328700
2020-03-25,61.610001,68.580002,61.009998,66.070000,54.613941,9075300
2020-03-26,66.129997,72.040001,65.980003,71.160004,58.821377,7830700
2020-03-27,68.790001,71.580002,67.389999,69.150002,57.159882,7972300
2020-03-30,70.320000,73.000000,70.019997,72.550003,59.970364,6361400
2020-03-31,72.570000,75.019997,72.199997,72.959999,60.309261,11601800
2020-04-01,69.769997,71.989998,69.279999,71.120003,58.788315,6497600
2020-04-02,70.260002,75.059998,70.120003,74.339996,61.449974,6143500
2020-04-03,75.440002,75.500000,72.769997,73.459999,60.722553,5254100
2020-04-06,75.379997,76.610001,74.160004,75.680000,62.557648,6293100
2020-04-07,76.870003,77.269997,73.720001,74.510002,61.590496,7069800
2020-04-08,75.169998,75.910004,74.360001,74.660004,61.714497,6565800
2020-04-09,75.919998,77.730003,74.930000,75.339996,62.276596,9281000
2020-04-13,75.010002,75.480003,73.669998,73.949997,61.127609,6382000
2020-04-14,74.349998,77.449997,74.150002,77.180000,63.797543,6154200
2020-04-15,75.599998,75.830002,73.769997,75.440002,62.359253,5730300
2020-04-16,76.000000,76.480003,74.220001,75.389999,62.317917,4531900
2020-04-17,76.419998,78.870003,76.190002,77.959999,64.442299,5352200
2020-04-20,76.139999,78.139999,75.769997,76.860001,63.533031,5953700
2020-04-21,72.980003,75.519997,71.599998,72.279999,59.747166,7726900
2020-04-22,73.669998,73.860001,71.849998,73.059998,60.391907,4868300
2020-04-23,73.059998,73.410004,71.750000,71.779999,59.333866,5332400
2020-04-24,72.500000,73.970001,72.300003,73.669998,60.896152,4193500
2020-04-27,74.050003,75.209999,73.599998,74.919998,61.929405,3915900
2020-04-28,76.309998,78.459999,76.110001,77.250000,63.855404,5487400
2020-04-29,78.199997,78.440002,76.360001,76.500000,63.235435,4583600
2020-04-30,75.949997,76.160004,72.779999,74.599998,61.664890,9192200
2020-05-01,74.550003,74.889999,72.910004,73.279999,60.573792,4782300
2020-05-04,73.019997,73.400002,71.139999,73.309998,60.598579,4589800
2020-05-05,73.820000,74.360001,72.190002,72.199997,59.681046,3696400
2020-05-06,72.430000,72.519997,69.550003,71.500000,59.102421,7199100
2020-05-07,72.730003,72.730003,70.070000,70.139999,57.978222,7019200
2020-05-08,71.489998,72.430000,71.309998,72.000000,59.515728,5573700
2020-05-11,71.750000,71.989998,70.849998,71.279999,58.920570,3916800
2020-05-12,71.830002,72.239998,69.870003,69.870003,57.755054,4703300
2020-05-13,69.669998,69.989998,68.290001,68.790001,56.862312,4541200
